architecture,checkpoint_state,budget_tier,m,n_train,ridge_setting,ridge_value,target,test_nmse_median,test_nmse_mean,split_count,source_file
GemNet-OC,matched-compute-MID,MID,1024,64,SELECTED,,common,0.010199911232446521,0.01412376038683425,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-MID,MID,1024,128,SELECTED,,common,0.007432613668501363,0.007811625966262679,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-MID,MID,1024,256,SELECTED,,common,0.005459447194155684,0.006596444747851131,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
GemNet-OC,matched-compute-MID,MID,1024,512,SELECTED,,common,0.00536689368053081,0.006070733334017253,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,32,SELECTED,,common,0.8974557271236725,0.8627206789115028,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,64,SELECTED,,common,0.7400302491543487,0.6943042137575918,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,128,SELECTED,,common,0.46452650583874255,0.48400493850569964,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,256,SELECTED,,common,0.2860185015762367,0.29747285042925137,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-HIGH,HIGH,1024,512,SELECTED,,common,0.19483540078578065,0.20247818094453313,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,32,SELECTED,,common,0.8701992692346225,0.8513824083612226,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,64,SELECTED,,common,0.6954969247803686,0.6759225582686577,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,128,SELECTED,,common,0.4652810415681035,0.46684102539021133,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,256,SELECTED,,common,0.29890488752576116,0.3323171552917094,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-LOW,LOW,1024,512,SELECTED,,common,0.28166243999099305,0.2867201762638837,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,32,SELECTED,,common,0.8816456443310311,0.8492334772215224,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,64,SELECTED,,common,0.6934640743573454,0.6660591777802665,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,128,SELECTED,,common,0.43819964074738676,0.4464214832834192,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,256,SELECTED,,common,0.2826067616035673,0.30126277069183205,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
MPNN,matched-compute-MID,MID,1024,512,SELECTED,,common,0.23166726318015035,0.24313650030235254,20,analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_learning_curves_m1024.csv
