architecture,architecture_label,width,step,global_step,N,N_from_training_log,N_matches_training_log,N_source,D_atom_tokens,D_source,kappa,flops_coef_3kappa,C,force_mse_norm,f_loss,force_mae_norm,force_mae_physical,e_mae,e_loss,loss_mixed,metric_valid,metric_valid_reason,force_rescale_factor_vs_training,train_job_id_from_path,job_id,exp_name,run_dir_scratch,run_dir,config_source,n_batches,n_configs,n_atoms,atom_tokens_per_step,global_step_matches_filename,total_flops_used_logged,ckpt_size_bytes,mtime,ckpt_path,mup_mode,parameterization_variant,force_decoder_width_mult,source_file
mpnn,MPNN,441,250000,250000,2424468,2424468.0,True,runs_csv,433101100,checkpoint token_processed,2.33,6.99,7339777906426451.0,0.0227722121283248,0.0788092265081942,0.0358330496122182,0.2287223556747888,0.6934583096939202,0.0029954719464735,0.8180469845466779,True,eval reproduces training-time f_loss/val,,9782260,9782260.0,dim-441-neutral-epoch-corrected-stats,run_9782260_params_2.4_million,outputs/2026-06-08/syn-dim-441,hydra_run_dir,866,27697,1238644,1732.4044,True,6300238546288800,34348063,1780940443,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-441-neutral-epoch-corrected-stats/mpnn/run_9782260_params_2.4_million/dim_441_step_step=250000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,441,300000,300000,2424468,2424468.0,True,runs_csv,519684499,checkpoint token_processed,2.33,6.99,8807109481071509.0,0.0217333517126592,0.0769848288585352,0.0350108954137276,0.2234745454258236,0.663554512291252,0.0028715971454023,0.7985642600393754,True,eval reproduces training-time f_loss/val,,9782260,9782260.0,dim-441-neutral-epoch-corrected-stats,run_9782260_params_2.4_million,outputs/2026-06-08/syn-dim-441,hydra_run_dir,866,27697,1238644,1732.2816633333334,True,7559750627529192,34348509,1780941802,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-441-neutral-epoch-corrected-stats/mpnn/run_9782260_params_2.4_million/dim_441_step_step=300000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,441,350000,350000,2424468,2424468.0,True,runs_csv,606337119,checkpoint token_processed,2.33,6.99,1.0275614146171568e+16,0.0208322856065496,0.0755107822950593,0.0343383452286646,0.2191816575945662,0.6540062795059786,0.0028210429900312,0.7833182528509068,True,eval reproduces training-time f_loss/val,,9782260,9782260.0,dim-441-neutral-epoch-corrected-stats,run_9782260_params_2.4_million,outputs/2026-06-08/syn-dim-441,hydra_run_dir,866,27697,1238644,1732.3917685714289,True,8820269653366152,34348955,1780943177,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-441-neutral-epoch-corrected-stats/mpnn/run_9782260_params_2.4_million/dim_441_step_step=350000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,441,400000,400000,2424468,2424468.0,True,runs_csv,693031295,checkpoint token_processed,2.33,6.99,1.174482306210516e+16,0.0201559977349986,0.0742930031659008,0.0337840384509038,0.2156435174321192,0.6405312586188592,0.002754220298215,0.7704722346411588,True,eval reproduces training-time f_loss/val,,9782260,9782260.0,dim-441-neutral-epoch-corrected-stats,run_9782260_params_2.4_million,outputs/2026-06-08/syn-dim-441,hydra_run_dir,866,27697,1238644,1732.5782375,True,10081393186356360,34349401,1780944550,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-441-neutral-epoch-corrected-stats/mpnn/run_9782260_params_2.4_million/dim_441_step_step=400000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,441,450000,450000,2424468,2424468.0,True,runs_csv,779712608,checkpoint token_processed,2.33,6.99,1.3213813988374882e+16,0.0195980134460963,0.0732857261205793,0.0333337024894319,0.2127690229900439,0.62168370300848,0.0026782657062542,0.7596399182683355,True,eval reproduces training-time f_loss/val,,9782260,9782260.0,dim-441-neutral-epoch-corrected-stats,run_9782260_params_2.4_million,outputs/2026-06-08/syn-dim-441,hydra_run_dir,866,27697,1238644,1732.6946844444444,True,11342329603755264,34349847,1780945932,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-441-neutral-epoch-corrected-stats/mpnn/run_9782260_params_2.4_million/dim_441_step_step=450000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,441,500000,500000,2424468,2424468.0,True,runs_csv,866320207,checkpoint token_processed,2.33,6.99,1.4681555681177884e+16,0.019121253566696,0.0724272774295842,0.0329534485689693,0.2103418622157314,0.6031522844459939,0.0026064363158228,0.750337137454071,True,eval reproduces training-time f_loss/val,,9782260,9782260.0,dim-441-neutral-epoch-corrected-stats,run_9782260_params_2.4_million,outputs/2026-06-08/syn-dim-441,hydra_run_dir,866,27697,1238644,1732.640414,True,12602193717749256,34350293,1780947301,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-441-neutral-epoch-corrected-stats/mpnn/run_9782260_params_2.4_million/dim_441_step_step=500000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,512,50000,50000,3250948,3250948.0,True,runs_csv,86665874,checkpoint token_processed,2.33,6.99,1969406285742378.5,0.0346589060575544,0.0973596511447402,0.0440917374793847,0.2814375603309129,1.0104629312734406,0.0047448818483411,1.0210453299308135,True,eval reproduces training-time f_loss/val,,9653898,9653898.0,dim-512-neutral-epoch-corrected-stats,run_9653898_params_3.3_million,outputs/2026-05-26/09-57-41,hydra_run_dir,866,27697,1238644,1733.31748,True,1690477498491312,44267879,1779805339,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-512-neutral-epoch-corrected-stats/mpnn/run_9653898_params_3.3_million/dim_512_step_step=50000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,512,100000,100000,3250948,3250948.0,True,runs_csv,173239594,checkpoint token_processed,2.33,6.99,3936718452329433.0,0.0287935368869427,0.0861263920017464,0.0389986102203273,0.2489281290363494,0.8061653164669218,0.0037649949499315,0.8989138695167799,True,eval reproduces training-time f_loss/val,,9653898,9653898.0,dim-512-neutral-epoch-corrected-stats,run_9653898_params_3.3_million,outputs/2026-05-26/09-57-41,hydra_run_dir,866,27697,1238644,1732.39594,True,3379157469810672,44268517,1779806786,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-512-neutral-epoch-corrected-stats/mpnn/run_9653898_params_3.3_million/dim_512_step_step=100000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,512,150000,150000,3250948,3250948.0,True,runs_csv,259838443,checkpoint token_processed,2.33,6.99,5904601653491808.0,0.0254600787278281,0.0809276855397995,0.0366742515424053,0.2340917475951736,0.726464047029993,0.0033107401853412,0.8423842572514074,True,eval reproduces training-time f_loss/val,,9653898,9653898.0,dim-512-neutral-epoch-corrected-stats,run_9653898_params_3.3_million,outputs/2026-05-26/09-57-41,hydra_run_dir,866,27697,1238644,1732.2562866666667,True,5068327599563784,44268963,1779808250,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-512-neutral-epoch-corrected-stats/mpnn/run_9653898_params_3.3_million/dim_512_step_step=150000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,512,200000,200000,3250948,3250948.0,True,runs_csv,346500531,checkpoint token_processed,2.33,6.99,7873921905691182.0,0.0234047662865749,0.0776137098171006,0.0352026084911718,0.2246982499991498,0.6734786898104203,0.0030581096277838,0.806718194448845,True,eval reproduces training-time f_loss/val,,9653898,9653898.0,dim-512-neutral-epoch-corrected-stats,run_9653898_params_3.3_million,outputs/2026-05-26/09-57-41,hydra_run_dir,866,27697,1238644,1732.502655,True,6758731249520328,44269409,1779809675,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-512-neutral-epoch-corrected-stats/mpnn/run_9653898_params_3.3_million/dim_512_step_step=200000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,512,250000,250000,3250948,3250948.0,True,runs_csv,433144723,checkpoint token_processed,2.33,6.99,9842835486922354.0,0.0219351219977994,0.0752123159896281,0.0341571174621356,0.2180248807608117,0.6332225424794622,0.0028551988906977,0.7806751488032591,True,eval reproduces training-time f_loss/val,,9653898,9653898.0,dim-512-neutral-epoch-corrected-stats,run_9653898_params_3.3_million,outputs/2026-05-26/09-57-41,hydra_run_dir,866,27697,1238644,1732.578892,True,8448785825684424,44269855,1779811121,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-512-neutral-epoch-corrected-stats/mpnn/run_9653898_params_3.3_million/dim_512_step_step=250000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,512,300000,300000,3250948,3250948.0,True,runs_csv,519746927,checkpoint token_processed,2.33,6.99,1.1810794927529204e+16,0.0208031886147537,0.0734133673853329,0.0333888875638128,0.2131212693198173,0.6054205605050432,0.0026960601116311,0.7610942749696403,True,eval reproduces training-time f_loss/val,,9653898,9653898.0,dim-512-neutral-epoch-corrected-stats,run_9653898_params_3.3_million,outputs/2026-05-26/09-57-41,hydra_run_dir,866,27697,1238644,1732.4897566666666,True,10138021397020776,44270301,1779812584,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-512-neutral-epoch-corrected-stats/mpnn/run_9653898_params_3.3_million/dim_512_step_step=300000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,512,350000,350000,3250948,3250948.0,True,runs_csv,606385199,checkpoint token_processed,2.33,6.99,1.3779573981931378e+16,0.0199403433612059,0.0719559437683493,0.0327351779296476,0.2089486407249408,0.5923608891132522,0.0026217555173126,0.7457769928566195,True,eval reproduces training-time f_loss/val,,9653898,9653898.0,dim-512-neutral-epoch-corrected-stats,run_9653898_params_3.3_million,outputs/2026-05-26/09-57-41,hydra_run_dir,866,27697,1238644,1732.52914,True,11827960499511912,44270747,1779814015,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-512-neutral-epoch-corrected-stats/mpnn/run_9653898_params_3.3_million/dim_512_step_step=350000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,512,400000,400000,3250948,3250948.0,True,runs_csv,693033770,checkpoint token_processed,2.33,6.99,1.574858707211258e+16,0.0192388206656901,0.0706971007943428,0.0321785813154579,0.205395884536568,0.587886224993382,0.00259206885758,0.7328916965192291,True,eval reproduces training-time f_loss/val,,9653898,9653898.0,dim-512-neutral-epoch-corrected-stats,run_9653898_params_3.3_million,outputs/2026-05-26/09-57-41,hydra_run_dir,866,27697,1238644,1732.584425,True,13518100491083760,44271193,1779815456,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-512-neutral-epoch-corrected-stats/mpnn/run_9653898_params_3.3_million/dim_512_step_step=400000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,512,450000,450000,3250948,3250948.0,True,runs_csv,779684959,checkpoint token_processed,2.33,6.99,1.7717659654057012e+16,0.0186460526755798,0.0695986058907131,0.0317015868448783,0.2023512288308584,0.5803580507119864,0.0025549171193756,0.7215352301008883,True,eval reproduces training-time f_loss/val,,9653898,9653898.0,dim-512-neutral-epoch-corrected-stats,run_9653898_params_3.3_million,outputs/2026-05-26/09-57-41,hydra_run_dir,866,27697,1238644,1732.6332422222222,True,15208291548546792,44271639,1779816912,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-512-neutral-epoch-corrected-stats/mpnn/run_9653898_params_3.3_million/dim_512_step_step=450000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,512,500000,500000,3250948,3250948.0,True,runs_csv,866343427,checkpoint token_processed,2.33,6.99,1.9686897644918384e+16,0.0181301664743856,0.0686977907077476,0.0313163546087976,0.1998922914679551,0.5705280077856628,0.00250814184326,0.7120593255100768,True,eval reproduces training-time f_loss/val,,9653898,9653898.0,dim-512-neutral-epoch-corrected-stats,run_9653898_params_3.3_million,outputs/2026-05-26/09-57-41,hydra_run_dir,866,27697,1238644,1732.686854,True,16898624587912776,44272085,1779818378,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-512-neutral-epoch-corrected-stats/mpnn/run_9653898_params_3.3_million/dim_512_step_step=500000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,607,50000,50000,4546197,4546197.0,True,runs_csv,86679490,checkpoint token_processed,2.33,6.99,2754493641422715.0,0.0336017591543237,0.094951433600647,0.0430487250772645,0.2747800121681795,1.0347325788772133,0.0046314971102616,0.9958293071090876,True,eval reproduces training-time f_loss/val,,9782261,9782261.0,dim-607-neutral-epoch-corrected-stats,run_9782261_params_4.5_million,outputs/2026-06-08/11-47-15,hydra_run_dir,866,27697,1238644,1733.5898,True,2364372224397180,59804711,1780935171,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-607-neutral-epoch-corrected-stats/mpnn/run_9782261_params_4.5_million/dim_607_step_step=50000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,607,100000,100000,4546197,4546197.0,True,runs_csv,173325634,checkpoint token_processed,2.33,6.99,5507927616424147.0,0.0258736110095571,0.0825871396938868,0.0376045338459343,0.2400297395385991,0.7925401979381989,0.0034147662064383,0.8600190590032513,True,eval reproduces training-time f_loss/val,,9782261,9782261.0,dim-607-neutral-epoch-corrected-stats,run_9782261_params_4.5_million,outputs/2026-06-08/11-47-15,hydra_run_dir,866,27697,1238644,1733.25634,True,4727834863883388,59805349,1780936643,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-607-neutral-epoch-corrected-stats/mpnn/run_9782261_params_4.5_million/dim_607_step_step=100000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,607,150000,150000,4546197,4546197.0,True,runs_csv,259947688,checkpoint token_processed,2.33,6.99,8260596061404326.0,0.0218696781938495,0.0766933657805377,0.0350323673481239,0.223611600783075,0.684740227550337,0.0029616518268484,0.7965501760738617,True,eval reproduces training-time f_loss/val,,9782261,9782261.0,dim-607-neutral-epoch-corrected-stats,run_9782261_params_4.5_million,outputs/2026-06-08/11-47-15,hydra_run_dir,866,27697,1238644,1732.9845866666667,True,7090640396055216,59805795,1780938072,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-607-neutral-epoch-corrected-stats/mpnn/run_9782261_params_4.5_million/dim_607_step_step=150000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,607,200000,200000,4546197,4546197.0,True,runs_csv,346638108,checkpoint token_processed,2.33,6.99,1.101543703546018e+16,0.0195959697318355,0.0731744354216523,0.0334988985785227,0.2138234696267108,0.6158214906966163,0.0026872861673614,0.7586172158901384,True,eval reproduces training-time f_loss/val,,9782261,9782261.0,dim-607-neutral-epoch-corrected-stats,run_9782261_params_4.5_million,outputs/2026-06-08/11-47-15,hydra_run_dir,866,27697,1238644,1733.19054,True,9455310760051656,59806241,1780939511,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-607-neutral-epoch-corrected-stats/mpnn/run_9782261_params_4.5_million/dim_607_step_step=200000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,607,250000,250000,4546197,4546197.0,True,runs_csv,433251368,checkpoint token_processed,2.33,6.99,1.3767826025437998e+16,0.0180553776716413,0.0707538085183081,0.0324368370698804,0.2070443310170471,0.5844507806226783,0.0025594584521779,0.7331326697048608,True,eval reproduces training-time f_loss/val,,9782261,9782261.0,dim-607-neutral-epoch-corrected-stats,run_9782261_params_4.5_million,outputs/2026-06-08/11-47-15,hydra_run_dir,866,27697,1238644,1733.005472,True,11817876416684976,59806687,1780940956,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-607-neutral-epoch-corrected-stats/mpnn/run_9782261_params_4.5_million/dim_607_step_step=250000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,607,300000,300000,4546197,4546197.0,True,runs_csv,519826201,checkpoint token_processed,2.33,6.99,1.6518993885398104e+16,0.0170611893660313,0.0689977364868407,0.0316471638793575,0.2020038470419394,0.550971108034907,0.0024264632134352,0.7142419970027594,True,eval reproduces training-time f_loss/val,,9782261,9782261.0,dim-607-neutral-epoch-corrected-stats,run_9782261_params_4.5_million,outputs/2026-06-08/11-47-15,hydra_run_dir,866,27697,1238644,1732.7540033333332,True,14179393893045582,59807133,1780942378,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-607-neutral-epoch-corrected-stats/mpnn/run_9782261_params_4.5_million/dim_607_step_step=300000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,607,350000,350000,4546197,4546197.0,True,runs_csv,606464446,checkpoint token_processed,2.33,6.99,1.927217684663292e+16,0.0162924090765984,0.0676031242797955,0.0310407858450402,0.1981333360488915,0.5306906657805344,0.0023316619440528,0.6993478622384838,True,eval reproduces training-time f_loss/val,,9782261,9782261.0,dim-607-neutral-epoch-corrected-stats,run_9782261_params_4.5_million,outputs/2026-06-08/11-47-15,hydra_run_dir,866,27697,1238644,1732.75556,True,16542641070071172,59807579,1780943812,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-607-neutral-epoch-corrected-stats/mpnn/run_9782261_params_4.5_million/dim_607_step_step=350000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,607,400000,400000,4546197,4546197.0,True,runs_csv,693100729,checkpoint token_processed,2.33,6.99,2.202529745959452e+16,0.0157542140583355,0.0665177778097829,0.0305650539089894,0.1950967391010795,0.5181709847673257,0.002270856923015,0.6878863473279794,True,eval reproduces training-time f_loss/val,,9782261,9782261.0,dim-607-neutral-epoch-corrected-stats,run_9782261_params_4.5_million,outputs/2026-06-08/11-47-15,hydra_run_dir,866,27697,1238644,1732.7518225,True,18905834729265678,59808025,1780945248,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-607-neutral-epoch-corrected-stats/mpnn/run_9782261_params_4.5_million/dim_607_step_step=400000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,607,450000,450000,4546197,4546197.0,True,runs_csv,779740623,checkpoint token_processed,2.33,6.99,2.477853282261451e+16,0.0153236563272309,0.0656150446142184,0.030158567044496,0.1925021334450184,0.5139440620537443,0.0022442367450252,0.6785928135924364,True,eval reproduces training-time f_loss/val,,9782261,9782261.0,dim-607-neutral-epoch-corrected-stats,run_9782261_params_4.5_million,outputs/2026-06-08/11-47-15,hydra_run_dir,866,27697,1238644,1732.75694,True,21269126886364386,59808471,1780946707,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-607-neutral-epoch-corrected-stats/mpnn/run_9782261_params_4.5_million/dim_607_step_step=450000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,607,500000,500000,4546197,4546197.0,True,runs_csv,866346744,checkpoint token_processed,2.33,6.99,2.753069495004265e+16,0.0149378316884529,0.0648026344157738,0.0297862461740008,0.1901256093286477,0.5117253590779547,0.0022289141903439,0.6703154860611782,True,eval reproduces training-time f_loss/val,,9782261,9782261.0,dim-607-neutral-epoch-corrected-stats,run_9782261_params_4.5_million,outputs/2026-06-08/11-47-15,hydra_run_dir,866,27697,1238644,1732.693488,True,23631497811195408,59808917,1780948198,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-607-neutral-epoch-corrected-stats/mpnn/run_9782261_params_4.5_million/dim_607_step_step=500000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,712,50000,50000,6229648,6229648.0,True,backfilled_from_slurm_log,86663206,checkpoint token_processed,2.33,6.99,3773770062841101.5,0.0316873369362059,0.0917407925655811,0.0415449926303438,0.2651816879594849,0.9316018205523215,0.0042232605726802,0.9596405313826138,True,eval reproduces training-time f_loss/val,,10325225,10325225.0,dim-712-neutral-epoch-corrected-stats,run_10325225_params_6.2_million,outputs/2026-08-09/17-10-14,hydra_run_dir,866,27697,1238644,1733.26412,True,3239287607588928,80022755,1786311446,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-712-neutral-epoch-corrected-stats/mpnn/run_10325225_params_6.2_million/dim_712_step_step=50000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,712,100000,100000,6229648,6229648.0,True,backfilled_from_slurm_log,173332014,checkpoint token_processed,2.33,6.99,7547784066113994.0,0.0244068121639732,0.0799581059329986,0.0363067588997246,0.2317460420569426,0.7441918769072715,0.0032413830432457,0.8319948897624438,True,eval reproduces training-time f_loss/val,,10325225,10325225.0,dim-712-neutral-epoch-corrected-stats,run_10325225_params_6.2_million,outputs/2026-08-09/17-10-14,hydra_run_dir,866,27697,1238644,1733.32014,True,6478784606106432,80023393,1786313072,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-712-neutral-epoch-corrected-stats/mpnn/run_10325225_params_6.2_million/dim_712_step_step=100000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,712,150000,150000,6229648,6229648.0,True,backfilled_from_slurm_log,259995645,checkpoint token_processed,2.33,6.99,1.1321572635681892e+16,0.0210371940401027,0.0741870656532104,0.0337771510904525,0.2155995554103587,0.6332941521260259,0.0027829731734443,0.769700388266548,True,eval reproduces training-time f_loss/val,,10325225,10325225.0,dim-712-neutral-epoch-corrected-stats,run_10325225_params_6.2_million,outputs/2026-08-09/17-10-14,hydra_run_dir,866,27697,1238644,1733.3043,True,9718088099297760,80023839,1786314751,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-712-neutral-epoch-corrected-stats/mpnn/run_10325225_params_6.2_million/dim_712_step_step=150000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,712,200000,200000,6229648,6229648.0,True,backfilled_from_slurm_log,346647268,checkpoint token_processed,2.33,6.99,1.5094838314013632e+16,0.0190784925945516,0.0705262133313932,0.0321690181134282,0.2053348426180128,0.5721714274987888,0.0025154293700837,0.7304164270147697,True,eval reproduces training-time f_loss/val,,10325225,10325225.0,dim-712-neutral-epoch-corrected-stats,run_10325225_params_6.2_million,outputs/2026-08-09/17-10-14,hydra_run_dir,866,27697,1238644,1733.23634,True,12956942758809984,80024285,1786316441,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-712-neutral-epoch-corrected-stats/mpnn/run_10325225_params_6.2_million/dim_712_step_step=200000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,712,250000,250000,6229648,6229648.0,True,backfilled_from_slurm_log,433270122,checkpoint token_processed,2.33,6.99,1.8866851239349624e+16,0.0177072648891391,0.0678646112716913,0.0310302879019055,0.1980663276778633,0.5420510535392971,0.0023893202196211,0.7025393149131258,True,eval reproduces training-time f_loss/val,,10325225,10325225.0,dim-712-neutral-epoch-corrected-stats,run_10325225_params_6.2_million,outputs/2026-08-09/17-10-14,hydra_run_dir,866,27697,1238644,1733.080488,True,16194722093862336,80024731,1786318213,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-712-neutral-epoch-corrected-stats/mpnn/run_10325225_params_6.2_million/dim_712_step_step=250000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,712,300000,300000,6229648,6229648.0,True,backfilled_from_slurm_log,519928706,checkpoint token_processed,2.33,6.99,2.2640420036093664e+16,0.0166901503974576,0.0658744603533117,0.0301846214337498,0.1926684386116252,0.5195327694710627,0.002288406485932,0.6816286683924373,True,eval reproduces training-time f_loss/val,,10325225,10325225.0,dim-712-neutral-epoch-corrected-stats,run_10325225_params_6.2_million,outputs/2026-08-09/17-10-14,hydra_run_dir,866,27697,1238644,1733.0956866666668,True,19433836940852928,80025177,1786319910,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-712-neutral-epoch-corrected-stats/mpnn/run_10325225_params_6.2_million/dim_712_step_step=300000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
mpnn,MPNN,712,350000,350000,6229648,6229648.0,True,backfilled_from_slurm_log,606536446,checkpoint token_processed,2.33,6.99,2.6411774818679548e+16,0.0158272714361625,0.0642581792337514,0.0294779593702431,0.1881578146602623,0.5007205501749389,0.0022052376428629,0.6646341687661442,True,eval reproduces training-time f_loss/val,,10325225,10325225.0,dim-712-neutral-epoch-corrected-stats,run_10325225_params_6.2_million,outputs/2026-08-09/17-10-14,hydra_run_dir,866,27697,1238644,1732.9612742857144,True,22671051346506048,80025623,1786321657,/network/scratch/m/michnikr/geometric_scaling_checkpoints_corrected_stats/dim-712-neutral-epoch-corrected-stats/mpnn/run_10325225_params_6.2_million/dim_712_step_step=350000.ckpt,,,,dev-equivariant-scaling-laws/analysis_outputs/four_arch_force_scaling_repaired_2026_08_14/four_arch_force_checkpoint_table.csv
