architecture,budget_tier,owner_tag,split_seed,n,rho,ridge_setting,ridge_value,train_diag_mean,test_atoms,train_block_dimension,effective_numerical_rank_train,rcond,test_nmse,selected_rho,is_selected,inner_val_nmse,n_inner_val_atoms,source_file
MPNN,LOW,mpnn_LOW_w607_s400000,1,512,0.0,ridgeless,0.0,231.24157260922894,256,1536,1536,1e-10,0.3492522194642287,0.0,True,0.14167094869102126,128,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,512,1e-08,rho_1e-08,2.3124157260922895e-06,231.24157260922894,256,1536,1536,1e-10,0.34925220181842603,0.0,False,0.14167095167702795,128,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,512,1e-06,rho_1e-06,0.00023124157260922892,231.24157260922894,256,1536,1536,1e-10,0.34925045526302945,0.0,False,0.14167124730922795,128,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,512,0.0001,rho_0.0001,0.023124157260922894,231.24157260922894,256,1536,1536,1e-10,0.34907951669811627,0.0,False,0.14170098395020747,128,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,512,0.01,rho_0.01,2.3124157260922895,231.24157260922894,256,1536,1536,1e-10,0.34433720039866106,0.0,False,0.1450678185365018,128,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,1,512,0.1,rho_0.1,23.124157260922896,231.24157260922894,256,1536,1536,1e-10,0.3443292766762801,0.0,False,0.1596134315223289,128,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,32,0.0,ridgeless,0.0,177.07944085769086,256,96,96,1e-10,0.7292502874834121,0.0,True,0.9852110877592167,8,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,32,1e-08,rho_1e-08,1.7707944085769085e-06,177.07944085769086,256,96,96,1e-10,0.729250289141151,0.0,False,0.9852110946383332,8,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,32,1e-06,rho_1e-06,0.00017707944085769084,177.07944085769086,256,96,96,1e-10,0.7292504532567452,0.0,False,0.9852117756667708,8,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,32,0.0001,rho_0.0001,0.017707944085769086,177.07944085769086,256,96,96,1e-10,0.7292668591748649,0.0,False,0.9852798373271253,8,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
