architecture,checkpoint_state,budget_tier,m,n_train,ridge_setting,ridge_value,target,test_nmse_median,test_nmse_mean,split_count,source_file
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_1e-06,1e-06,common,0.2731857944293453,0.28482200767252924,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,rho_1e-08,1e-08,common,0.2731855305722769,0.28482176924916563,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,256,ridgeless,0.0,common,0.2731855279070463,0.2848217668408448,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_0.0001,0.0001,common,0.19477489628417896,0.20605424689340168,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_0.01,0.01,common,0.19542563899444193,0.20671534089279664,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_0.1,0.1,common,0.2021667366891328,0.21427715303513567,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_1e-06,1e-06,common,0.19476971687284042,0.20604861150904447,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,rho_1e-08,1e-08,common,0.19476966529525158,0.20604855529648725,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-POSTCROSS,POSTCROSS,1024,512,ridgeless,0.0,common,0.1947696647742879,0.20604855472869804,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_0.0001,0.0001,common,0.5166986264887843,0.46240785810410995,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_0.01,0.01,common,0.5587680907001613,0.4905506049151024,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_0.1,0.1,common,0.6560982087755358,0.5951261523866938,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_1e-06,1e-06,common,0.5164885777552568,0.4622320706643019,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_1e-08,1e-08,common,0.5164927115772452,0.4620392578989322,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,32,ridgeless,0.0,common,0.5164927552703285,0.46206502603561017,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_0.0001,0.0001,common,0.25563035563071335,0.2791010683519026,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_0.01,0.01,common,0.28092710542431215,0.3086486332408331,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_0.1,0.1,common,0.37187721996945045,0.4055585146526207,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_1e-06,1e-06,common,0.2572013317430557,0.27874198136556516,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_1e-08,1e-08,common,0.2577000372137985,0.2786767364568091,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,64,ridgeless,0.0,common,0.25793010822978535,0.2787738362823583,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_0.0001,0.0001,common,0.12823938505269306,0.1559795650851322,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_0.01,0.01,common,0.14592129753915933,0.17768037449062607,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_0.1,0.1,common,0.23239857228020028,0.2478283550382824,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_1e-06,1e-06,common,0.12768396284048927,0.15568791459254444,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_1e-08,1e-08,common,0.1270968004597927,0.15551716589143022,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,128,ridgeless,0.0,common,0.1270867614146795,0.15552216537447056,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_0.0001,0.0001,common,0.060163224298944336,0.07033884631926617,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_0.01,0.01,common,0.06986216983936042,0.07991604550695466,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_0.1,0.1,common,0.11339295510350661,0.12077966940290792,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_1e-06,1e-06,common,0.05959043339083798,0.07084244086733005,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_1e-08,1e-08,common,0.06005983431788943,0.07106630417977672,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,256,ridgeless,0.0,common,0.06008928290319017,0.07099021347549817,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_0.0001,0.0001,common,0.03674781589203342,0.041005958015205304,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_0.01,0.01,common,0.03998373819161935,0.04067348114925008,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_0.1,0.1,common,0.06089569930794378,0.05736401463700097,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_1e-06,1e-06,common,0.036703431435503274,0.0410561854744657,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_1e-08,1e-08,common,0.03704822479588325,0.0412075726754201,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-PRECROSS,PRECROSS,1024,512,ridgeless,0.0,common,0.03693364469724443,0.0413529629338418,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_0.0001,0.0001,common,0.11607701360580439,0.11997241223691657,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_0.01,0.01,common,0.12395249299487159,0.13211806076286386,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_0.1,0.1,common,0.17723532964178343,0.18093720465039814,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_1e-06,1e-06,common,0.11625919790616016,0.11983689948373591,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_1e-08,1e-08,common,0.11626757659597783,0.11983694595679668,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,32,ridgeless,0.0,common,0.11626766351260459,0.11983694684391406,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_0.0001,0.0001,common,0.03403664533473914,0.05098070146710959,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_0.01,0.01,common,0.03548861046276839,0.05611235724306847,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_0.1,0.1,common,0.04777104570853538,0.07671952164351628,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_1e-06,1e-06,common,0.03404738439154377,0.05092161854618967,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_1e-08,1e-08,common,0.034047430609882384,0.05092321413483987,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,64,ridgeless,0.0,common,0.03404743106846848,0.0509232349804866,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_0.0001,0.0001,common,0.017250544653217015,0.025116904338037226,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_0.01,0.01,common,0.019467804505072565,0.027848341033901707,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_0.1,0.1,common,0.02325137418496114,0.03592970803848895,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_1e-06,1e-06,common,0.017223063075864055,0.025038548098335677,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_1e-08,1e-08,common,0.0172239162355047,0.02503736530718269,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,128,ridgeless,0.0,common,0.017223925563537256,0.025037352804936863,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_0.0001,0.0001,common,0.009673570003255267,0.012669009560063369,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_0.01,0.01,common,0.01052957612320873,0.014402150908371523,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_0.1,0.1,common,0.012968234140028465,0.018230535395600964,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_1e-06,1e-06,common,0.00973374731102716,0.012612782251606666,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_1e-08,1e-08,common,0.00973448927340882,0.01261233430110802,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,256,ridgeless,0.0,common,0.009734496786567974,0.012612331659097703,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_0.0001,0.0001,common,0.0064509101285203235,0.007553628472668258,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_0.01,0.01,common,0.007250831642012496,0.008204291638334521,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_0.1,0.1,common,0.00927764990080142,0.009965761714004321,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_1e-06,1e-06,common,0.006471852763965083,0.007554289012546174,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_1e-08,1e-08,common,0.0064734439612620575,0.007549735116888691,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-PRECROSS,PRECROSS,1024,512,ridgeless,0.0,common,0.006473463341777593,0.007549676352398288,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,32,rho_0.0001,0.0001,common,0.05492001957857988,0.058527869335557245,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,32,rho_0.01,0.01,common,0.05951905326892937,0.06694453346644294,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,32,rho_0.1,0.1,common,0.08410149014069965,0.09782303135085145,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,32,rho_1e-06,1e-06,common,0.0549886085524868,0.05828544736641528,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,32,rho_1e-08,1e-08,common,0.05498967260343662,0.058354489974130265,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,32,ridgeless,0.0,common,0.054989683404336895,0.05836913232854517,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,64,rho_0.0001,0.0001,common,0.012346648579022644,0.017507557241204435,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,64,rho_0.01,0.01,common,0.013657957873222625,0.019507198846426765,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,64,rho_0.1,0.1,common,0.018866228676730212,0.02750028645092627,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,64,rho_1e-06,1e-06,common,0.012296179903211937,0.017402093247951098,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,64,rho_1e-08,1e-08,common,0.012295485339608236,0.01746301459458795,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,64,ridgeless,0.0,common,0.012295478285229648,0.017512882057347405,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,128,rho_0.0001,0.0001,common,0.007556388112530448,0.00817156368516317,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,128,rho_0.01,0.01,common,0.0073384740313069755,0.008692187352628826,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,128,rho_0.1,0.1,common,0.008564327204365941,0.010863575968322456,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,128,rho_1e-06,1e-06,common,0.007423132964604328,0.00813614022381447,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,128,rho_1e-08,1e-08,common,0.007421221573220455,0.008129111487277785,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,128,ridgeless,0.0,common,0.007421201367514316,0.008141398314567401,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,256,rho_0.0001,0.0001,common,0.005797524104470347,0.005832814539387244,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,256,rho_0.01,0.01,common,0.00535799437149855,0.005650701385909735,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,256,rho_0.1,0.1,common,0.005592803628543985,0.006095191789484527,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,256,rho_1e-06,1e-06,common,0.005807399928474732,0.005864371584783839,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,256,rho_1e-08,1e-08,common,0.005809798554782496,0.005905580161341411,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,256,ridgeless,0.0,common,0.005813241840161675,0.0058680631081652465,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,512,rho_0.0001,0.0001,common,0.004689118381963422,0.00491313643264083,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,512,rho_0.01,0.01,common,0.004561667983419304,0.004525470691432917,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,512,rho_0.1,0.1,common,0.004512892020613751,0.004464079926816537,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,512,rho_1e-06,1e-06,common,0.004724621078133406,0.004926416773733546,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,512,rho_1e-08,1e-08,common,0.0046944408031247414,0.004945352086934847,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-PRECROSS,PRECROSS,1024,512,ridgeless,0.0,common,0.004680104786713827,0.004919958541481176,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_0.0001,0.0001,common,0.8710017337555359,0.8431582283852276,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_0.01,0.01,common,0.8729670790572778,0.8453469557039043,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_0.1,0.1,common,0.887222019954811,0.8606324935687008,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_1e-06,1e-06,common,0.8709815273408636,0.8431355639801392,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,32,rho_1e-08,1e-08,common,0.8709813252190456,0.8431353372535293,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,32,ridgeless,0.0,common,0.8709813231774053,0.8431353349633532,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_0.0001,0.0001,common,0.6934993715500918,0.6572867334628062,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_0.01,0.01,common,0.6968964829622439,0.6608930387732844,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_0.1,0.1,common,0.7216693205107274,0.6870719333349525,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_1e-06,1e-06,common,0.6934644274301691,0.6572495935399709,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,64,rho_1e-08,1e-08,common,0.6934640778880836,0.6572492220273712,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,64,ridgeless,0.0,common,0.6934640743573454,0.6572492182747072,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_0.0001,0.0001,common,0.43823722913694885,0.44483616288449274,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_0.01,0.01,common,0.4418808764252916,0.4485695923267299,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_0.1,0.1,common,0.4701002470221942,0.4762510740433491,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_1e-06,1e-06,common,0.4382000167131961,0.4447977173797411,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
